iter	Passed	Remaining
3252	147285	33821
3253	147340	33778
3254	147375	33731
3255	147418	33685
3256	147483	33644
3257	147555	33605
3258	147612	33562
3259	147657	33517
3260	147685	33468
3261	147765	33430
3262	147812	33385
3263	147884	33346
3264	147944	33304
3265	147984	33257
3266	147995	33205
3267	148044	33160
3268	148093	33115
3269	148134	33069
3270	148199	33028
3271	148257	32986
3272	148320	32944
3273	148364	32899
3274	148387	32849
3275	148444	32806
3276	148500	32763
3277	148509	32710
3278	148522	32657
3279	148543	32607
3280	148571	32558
3281	148610	32511
3282	148674	32470
3283	148731	32427
3284	148762	32379
3285	148825	32337
3286	148907	32300
3287	148937	32251
3288	148958	32201
3289	149006	32156
3290	149051	32111
3291	149109	32068
3292	149132	32018
3293	149168	31971
3294	149217	31926
3295	149280	31885
3296	149317	31838
3297	149362	31792
3298	149415	31749
3299	149492	31710
3300	149548	31667
3301	149569	31617
3302	149604	31569
3303	149672	31529
3304	149709	31482
3305	149750	31435
3306	149793	31390
3307	149820	31340
3308	149836	31289
3309	149853	31238
3310	149869	31186
3311	149900	31138
3312	149915	31087
3313	149936	31036
3314	149956	30986
3315	149977	30936
3316	150030	30892
3317	150077	30847
3318	150106	30799
3319	150119	30747
3320	150139	30696
3321	150176	30650
3322	150230	30606
3323	150268	30560
3324	150309	30514
3325	150374	30472
3326	150419	30427
3327	150455	30380
3328	150512	30337
3329	150540	30288
3330	150560	30238
3331	150570	30186
3332	150580	30134
3333	150592	30082
3334	150626	30034
3335	150668	29989
3336	150679	29937
3337	150698	29886
3338	150720	29837
3339	150741	29787
3340	150777	29740
3341	150794	29689
3342	150841	29644
3343	150891	29600
3344	150909	29550
3345	150926	29499
3346	150962	29452
3347	151009	29408
3348	151062	29364
3349	151116	29321
3350	151132	29270
3351	151155	29221
3352	151183	29172
3353	151229	29127
3354	151297	29087
3355	151332	29039
3356	151340	28987
3357	151379	28941
3358	151461	28903
3359	151517	28860
3360	151549	28812
3361	151612	28771
3362	151652	28725
3363	151672	28675
3364	151708	28628
3365	151728	28578
3366	151760	28531
3367	151810	28487
3368	151853	28441
3369	151887	28394
3370	151906	28344
3371	151945	28298
3372	151981	28251
3373	152026	28206
3374	152049	28157
3375	152091	28111
3376	152120	28063
3377	152132	28012
3378	152167	27965
3379	152202	27918
3380	152237	27872
3381	152287	27827
3382	152346	27785
3383	152374	27737
3384	152403	27689
3385	152455	27645
3386	152500	27600
3387	152544	27555
3388	152558	27504
3389	152606	27460
3390	152653	27415
3391	152674	27366
3392	152721	27321
3393	152782	27279
3394	152827	27234
3395	152889	27192
3396	152933	27147
3397	152974	27101
3398	153019	27056
3399	153041	27007
3400	153082	26961
3401	153100	26911
3402	153127	26863
3403	153167	26817
3404	153214	26773
3405	153227	26722
3406	153253	26674
3407	153285	26627
3408	153312	26578
3409	153336	26530
3410	153401	26488
3411	153430	26441
3412	153467	26394
3413	153510	26349
3414	153540	26301
3415	153569	26254
3416	153617	26209
3417	153640	26161
3418	153677	26114
3419	153715	26068
3420	153760	26023
3421	153826	25982
3422	153870	25937
3423	153923	25893
3424	153975	25849
3425	153991	25800
3426	154022	25752
3427	154066	25707
3428	154097	25660
3429	154114	25610
3430	154137	25562
3431	154194	25519
3432	154211	25469
3433	154234	25421
3434	154258	25372
3435	154291	25326
3436	154328	25279
3437	154350	25231
3438	154367	25181
3439	154408	25136
3440	154448	25090
3441	154495	25045
3442	154533	25000
3443	154569	24953
3444	154598	24906
3445	154659	24863
3446	154670	24813
3447	154696	24765
3448	154728	24718
3449	154758	24671
3450	154802	24626
3451	154835	24579
3452	154882	24535
3453	154935	24491
3454	154979	24446
3455	155013	24400
3456	155022	24349
3457	155056	24303
3458	155111	24259
3459	155146	24213
3460	155174	24166
3461	155200	24118
3462	155236	24072
3463	155270	24025
3464	155303	23979
3465	155347	23934
3466	155374	23886
3467	155398	23838
3468	155419	23790
3469	155481	23747
3470	155518	23701
3471	155539	23653
3472	155563	23605
3473	155592	23558
3474	155654	23516
3475	155709	23472
3476	155744	23426
3477	155770	23379
3478	155784	23329
3479	155806	23281
3480	155842	23235
3481	155854	23185
3482	155863	23135
3483	155873	23085
3484	155886	23036
3485	155907	22988
3486	155937	22941
3487	155954	22892
3488	155981	22845
3489	156013	22798
3490	156059	22754
3491	156117	22711
3492	156144	22664
3493	156196	22620
3494	156227	22573
3495	156286	22530
3496	156312	22483
3497	156333	22435
3498	156365	22389
3499	156400	22342
3500	156430	22296
3501	156485	22252
3502	156569	22213
3503	156590	22165
3504	156605	22116
3505	156625	22068
3506	156644	22020
3507	156660	21971
3508	156676	21923
3509	156706	21876
3510	156733	21829
3511	156769	21783
3512	156796	21736
3513	156831	21690
3514	156869	21644
3515	156915	21600
3516	156952	21554
3517	156980	21507
3518	157015	21461
3519	157049	21415
3520	157078	21369
3521	157110	21322
3522	157155	21278
3523	157199	21233
3524	157225	21186
3525	157253	21139
3526	157306	21096
3527	157383	21055
3528	157413	21009
3529	157469	20966
3530	157507	20920
3531	157535	20873
3532	157563	20827
3533	157591	20780
3534	157618	20733
3535	157635	20685
3536	157680	20640
3537	157740	20598
3538	157783	20553
3539	157810	20506
3540	157836	20459
3541	157878	20414
3542	157922	20369
3543	157974	20326
3544	158017	20281
3545	158046	20234
3546	158084	20189
3547	158127	20144
3548	158153	20097
3549	158178	20050
3550	158209	20004
3551	158252	19959
3552	158312	19917
3553	158348	19871
3554	158418	19830
3555	158482	19788
3556	158523	19743
3557	158557	19697
3558	158575	19649
3559	158587	19600
3560	158616	19554
3561	158674	19511
3562	158693	19463
3563	158716	19416
3564	158758	19371
3565	158796	19326
3566	158829	19280
3567	158873	19235
3568	158901	19189
3569	158934	19143
3570	158973	19098
3571	159019	19053
3572	159082	19011
3573	159131	18967
3574	159180	18923
3575	159225	18879
3576	159252	18832
3577	159303	18788
3578	159333	18742
3579	159349	18694
3580	159376	18648
3581	159405	18601
3582	159452	18557
3583	159484	18511
3584	159507	18464
3585	159531	18417
3586	159565	18372
3587	159670	18334
3588	159710	18289
3589	159751	18244
3590	159785	18198
3591	159817	18152
3592	159840	18106
3593	159870	18059
3594	159904	18014
3595	159932	17967
3596	159963	17921
3597	160009	17877
3598	160035	17831
3599	160061	17784
3600	160114	17741
3601	160167	17697
3602	160220	17654
3603	160238	17606
3604	160260	17559
3605	160321	17517
3606	160389	17475
3607	160442	17431
3608	160519	17390
3609	160551	17344
3610	160579	17298
3611	160610	17252
3612	160676	17210
3613	160720	17166
3614	160764	17121
3615	160827	17079
3616	160913	17038
3617	160932	16991
3618	160941	16943
3619	160958	16896
3620	160979	16849
3621	161016	16804
3622	161120	16765
3623	161157	16720
3624	161181	16673
3625	161223	16629
3626	161262	16584
3627	161344	16543
3628	161412	16501
3629	161487	16460
3630	161535	16415
3631	161609	16374
3632	161689	16333
3633	161739	16289
3634	161773	16244
3635	161809	16198
3636	161848	16153
3637	161904	16110
3638	161955	16066
3639	162026	16024
3640	162069	15979
3641	162100	15934
3642	162167	15891
3643	162198	15845
3644	162262	15803
3645	162304	15758
3646	162344	15713
3647	162447	15674
3648	162500	15631
3649	162556	15587
3650	162609	15543
3651	162632	15497
3652	162651	15450
3653	162669	15403
3654	162685	15356
3655	162720	15310
3656	162753	15265
3657	162801	15220
3658	162864	15178
3659	162906	15133
3660	162929	15086
3661	162980	15043
3662	163043	15000
3663	163084	14955
3664	163141	14911
3665	163177	14866
3666	163260	14825
3667	163277	14778
3668	163294	14731
3669	163322	14685
3670	163353	14639
3671	163393	14595
3672	163449	14551
3673	163490	14506
3674	163519	14460
3675	163571	14417
3676	163638	14374
3677	163658	14327
3678	163709	14283
3679	163766	14240
3680	163825	14197
3681	163862	14152
3682	163928	14109
3683	164011	14068
3684	164040	14022
3685	164097	13978
3686	164165	13936
3687	164218	13892
3688	164268	13848
3689	164304	13803
3690	164346	13758
3691	164385	13713
3692	164439	13669
3693	164504	13627
3694	164551	13582
3695	164608	13539
3696	164647	13494
3697	164691	13449
3698	164746	13406
3699	164807	13362
3700	164839	13317
3701	164874	13271
3702	164936	13228
3703	164997	13185
3704	165054	13141
3705	165151	13101
3706	165200	13057
3707	165259	13013
3708	165308	12969
3709	165387	12927
3710	165437	12883
3711	165460	12837
3712	165487	12791
3713	165536	12747
3714	165568	12701
3715	165613	12657
3716	165638	12611
3717	165686	12566
3718	165707	12520
3719	165741	12475
3720	165787	12430
3721	165835	12386
3722	165897	12343
3723	165981	12301
3724	166042	12258
3725	166081	12213
3726	166142	12169
3727	166212	12127
3728	166264	12083
3729	166283	12036
3730	166307	11990
3731	166325	11944
3732	166398	11901
3733	166461	11858
3734	166504	11813
3735	166544	11768
3736	166610	11725
3737	166655	11681
3738	166695	11636
3739	166724	11590
3740	166741	11544
3741	166789	11499
3742	166822	11454
3743	166873	11410
3744	166916	11365
3745	166951	11320
3746	166998	11275
3747	167074	11233
3748	167141	11190
3749	167180	11145
3750	167201	11099
3751	167240	11054
3752	167318	11011
3753	167383	10968
3754	167421	10923
3755	167459	10878
3756	167504	10834
3757	167546	10789
3758	167587	10744
3759	167605	10698
3760	167642	10653
3761	167668	10607
3762	167700	10562
3763	167764	10518
3764	167802	10473
3765	167844	10429
3766	167890	10384
3767	167967	10341
3768	168015	10297
3769	168048	10252
3770	168089	10207
3771	168188	10166
3772	168219	10120
3773	168254	10075
3774	168297	10030
3775	168344	9986
3776	168396	9942
3777	168446	9898
3778	168480	9852
3779	168530	9808
3780	168571	9763
3781	168624	9719
3782	168650	9674
3783	168678	9628
3784	168728	9584
3785	168771	9539
3786	168834	9496
3787	168850	9449
3788	168885	9404
3789	168914	9359
3790	168950	9314
3791	169006	9270
3792	169058	9226
3793	169099	9181
3794	169121	9135
3795	169145	9090
3796	169204	9046
3797	169259	9002
3798	169295	8957
3799	169320	8911
3800	169354	8866
3801	169389	8821
3802	169428	8776
3803	169480	8732
3804	169531	8688
3805	169566	8643
3806	169608	8598
3807	169651	8553
3808	169702	8509
3809	169761	8465
3810	169793	8420
3811	169837	8376
3812	169937	8334
3813	169989	8289
3814	170063	8246
3815	170098	8201
3816	170137	8156
3817	170183	8112
3818	170254	8069
3819	170305	8024
3820	170370	7981
3821	170411	7936
3822	170434	7890
3823	170482	7846
3824	170561	7803
3825	170649	7760
3826	170686	7715
3827	170706	7670
3828	170758	7625
3829	170833	7582
3830	170889	7538
3831	170954	7494
3832	171006	7450
3833	171049	7405
3834	171096	7361
3835	171149	7317
3836	171222	7273
3837	171286	7229
3838	171338	7185
3839	171368	7140
3840	171430	7096
3841	171471	7051
3842	171508	7006
3843	171540	6961
3844	171584	6916
3845	171615	6871
3846	171644	6826
3847	171694	6782
3848	171743	6737
3849	171805	6693
3850	171874	6650
3851	171938	6606
3852	172046	6563
3853	172078	6518
3854	172134	6474
3855	172177	6429
3856	172228	6385
3857	172284	6341
3858	172309	6295
3859	172341	6250
3860	172365	6205
3861	172390	6159
3862	172412	6114
3863	172443	6069
3864	172475	6024
3865	172512	5979
3866	172560	5934
3867	172608	5890
3868	172663	5846
3869	172698	5801
3870	172727	5756
3871	172745	5710
3872	172798	5666
3873	172859	5622
3874	172880	5576
3875	172903	5531
3876	172950	5486
3877	172994	5442
3878	173027	5397
3879	173062	5352
3880	173105	5307
3881	173163	5263
3882	173191	5218
3883	173257	5174
3884	173321	5130
3885	173338	5085
3886	173351	5039
3887	173374	4994
3888	173408	4949
3889	173461	4905
3890	173530	4861
3891	173594	4817
3892	173630	4772
3893	173678	4727
3894	173748	4683
3895	173784	4639
3896	173827	4594
3897	173864	4549
3898	173910	4504
3899	173981	4461
3900	174030	4416
3901	174085	4372
3902	174131	4327
3903	174153	4282
3904	174180	4237
3905	174241	4193
3906	174283	4148
3907	174331	4104
3908	174370	4059
3909	174412	4014
3910	174427	3969
3911	174440	3924
3912	174452	3878
3913	174474	3833
3914	174586	3790
3915	174656	3746
3916	174715	3702
3917	174785	3658
3918	174812	3613
3919	174850	3568
3920	174899	3523
3921	174956	3479
3922	174997	3434
3923	175051	3390
3924	175084	3345
3925	175149	3301
3926	175221	3257
3927	175260	3212
3928	175283	3167
3929	175307	3122
3930	175371	3078
3931	175409	3033
3932	175446	2988
3933	175493	2944
3934	175608	2900
3935	175648	2856
3936	175726	2811
3937	175761	2767
3938	175818	2722
3939	175872	2678
3940	175917	2633
3941	175956	2588
3942	176005	2544
3943	176055	2499
3944	176071	2454
3945	176108	2410
3946	176174	2365
3947	176224	2321
3948	176263	2276
3949	176281	2231
3950	176299	2186
3951	176320	2141
3952	176338	2096
3953	176358	2051
3954	176393	2007
3955	176496	1963
3956	176512	1918
3957	176529	1873
3958	176558	1828
3959	176663	1784
3960	176718	1739
3961	176736	1695
3962	176758	1650
3963	176795	1605
3964	176809	1560
3965	176851	1516
3966	176904	1471
3967	176924	1426
3968	176938	1381
3969	176977	1337
3970	177028	1292
3971	177064	1248
3972	177131	1203
3973	177224	1159
3974	177293	1115
3975	177373	1070
3976	177417	1026
3977	177480	981
3978	177549	937
3979	177614	892
3980	177682	848
3981	177734	803
3982	177759	758
3983	177776	713
3984	177800	669
3985	177824	624
3986	177869	579
3987	177936	535
3988	178010	490
3989	178078	446
3990	178118	401
3991	178179	357
3992	178243	312
3993	178308	267
3994	178361	223
3995	178423	178
3996	178444	133
3997	178461	89
3998	178500	44
3999	178544	0
